pair_id,donation_id,request_id,y,food_type,req_qty_value,req_qty_unit,off_qty_text,req_qty_g,off_qty_g,qty_ratio,qty_bucket,unit_compatible,distance_km,expiry_gap_days,donation_fresh_days_left,req_need_days_from_now,window_overlap_min,has_coords,created_at
4f5d8f54_2ccfa00f,2ccfa00f,4f5d8f54,1,Packaged / Canned,886.0,grams,5.0 kg,886.0,5000.0,5.643340857787811,too_large,1,31.533,0,2,2,86,1,2025-09-29T20:29:29.834637+00:00
ac1ea792_df3dcd89,df3dcd89,ac1ea792,0,Packaged / Canned,11.5,kg,8.4 kg,11500.0,8400.0,0.7304347826086957,small,1,7.181,3,4,1,43,1,2025-10-01T11:51:56.872424+00:00
717d5a78_bbb42f4f,bbb42f4f,717d5a78,1,Bakery,2.5,kg,5714 grams,2500.0,5714.0,2.2856,balanced,1,23.714,-1,6,7,69,1,2025-10-02T15:39:57.524040+00:00
6442cb5b_a4c98bec,a4c98bec,6442cb5b,1,Beverage,10.1,kg,9.1 kg,10100.0,9100.0,0.900990099009901,balanced,1,40.105,0,4,4,42,1,2025-10-03T06:52:46.427125+00:00
368e4c36_44d60bd5,44d60bd5,368e4c36,0,Beverage,1069.0,grams,12.9 kg,1069.0,12900.0,10.0,too_large,1,41.932,-6,2,8,108,1,2025-10-01T09:07:24.250219+00:00
f1e7485a_47890158,47890158,f1e7485a,1,Fresh Produce,14.9,kg,14.2 kg,14900.0,14200.0,0.9530201342281879,balanced,1,14.229,1,6,5,60,1,2025-09-29T03:57:36.067811+00:00
9b7514d0_bb2d991f,bb2d991f,9b7514d0,0,Beverage,2729.0,grams,21.1 kg,2729.0,21100.0,7.731769879076585,too_large,1,29.881,-7,-1,6,64,1,2025-10-04T01:00:48.306200+00:00
a5a34e5b_3494676c,3494676c,a5a34e5b,1,Fresh Produce,17.8,kg,0.8 kg,17800.0,800.0,0.0449438202247191,too_small,1,29.41,-3,-1,2,61,1,2025-10-01T13:57:49.074277+00:00
b7cd0fb8_b3736737,b3736737,b7cd0fb8,1,Fresh Produce,15.4,kg,24.2 kg,15400.0,24200.0,1.5714285714285714,balanced,1,25.826,-6,2,8,37,1,2025-10-04T03:55:15.228756+00:00
cccff2de_a29ba8f1,a29ba8f1,cccff2de,1,Packaged / Canned,1884.0,grams,15.3 kg,1884.0,15300.0,8.121019108280255,too_large,1,31.942,-1,6,7,16,1,2025-10-01T07:57:16.796169+00:00
11b6294e_e5a1fcef,e5a1fcef,11b6294e,1,Bakery,2258.0,grams,22.6 kg,2258.0,22600.0,10.0,too_large,1,47.894,-5,2,7,99,1,2025-10-01T18:55:59.234661+00:00
cfd76a0c_191e2518,191e2518,cfd76a0c,1,Bakery,2612.0,grams,19.2 kg,2612.0,19200.0,7.3506891271056665,too_large,1,30.775,-2,-1,1,17,1,2025-09-29T17:14:48.538085+00:00
5b6eeb0e_79a1c9c3,79a1c9c3,5b6eeb0e,1,Fresh Produce,824.0,grams,21.9 kg,824.0,21900.0,10.0,too_large,1,10.979,-3,0,3,72,1,2025-09-29T21:25:26.728377+00:00
033239c2_fc0d228c,fc0d228c,033239c2,0,Packaged / Canned,4.3,kg,20.5 kg,4300.0,20500.0,4.767441860465116,too_large,1,30.393,2,3,1,51,1,2025-09-29T02:43:05.286113+00:00
ab6f7d4a_7dc1b96c,7dc1b96c,ab6f7d4a,1,Packaged / Canned,8.1,kg,1649 grams,8100.0,1649.0,0.20358024691358026,too_small,1,25.084,0,6,6,48,1,2025-10-01T11:05:02.619426+00:00
fba61907_e6b6f628,e6b6f628,fba61907,1,Frozen / Chilled,16.4,kg,23.4 kg,16400.0,23400.0,1.4268292682926829,balanced,1,21.961,-2,0,2,96,1,2025-10-01T18:13:08.438098+00:00
d18968e6_9cac44b2,9cac44b2,d18968e6,1,Beverage,3.2,kg,3800 grams,3200.0,3800.0,1.1875,balanced,1,19.064,-5,1,6,9,1,2025-09-27T13:14:08.485085+00:00
2fd4917a_5fdf282c,5fdf282c,2fd4917a,1,Beverage,9.4,kg,12.5 kg,9400.0,12500.0,1.3297872340425532,balanced,1,27.631,-2,6,8,50,1,2025-09-30T14:28:18.127959+00:00
5ad8808c_db803884,db803884,5ad8808c,1,Bakery,9.3,kg,1.2 kg,9300.0,1200.0,0.12903225806451613,too_small,1,6.053,-1,0,1,82,1,2025-09-29T17:10:13.263583+00:00
41351f37_74c5f71f,74c5f71f,41351f37,0,Fresh Produce,7.2,kg,16.3 kg,7200.0,16300.0,2.263888888888889,balanced,1,8.929,-4,2,6,88,1,2025-10-03T16:57:22.344367+00:00
2c4ab6a5_168ce8d9,168ce8d9,2c4ab6a5,0,Beverage,1.1,kg,16.4 kg,1100.0,16400.0,10.0,too_large,1,24.016,-4,0,4,22,1,2025-09-29T13:49:19.424164+00:00
863f9fdc_659cea7c,659cea7c,863f9fdc,1,Beverage,5.4,kg,2.2 kg,5400.0,2200.0,0.4074074074074074,too_small,1,8.65,1,2,1,8,1,2025-10-04T06:49:32.602781+00:00
034976b7_aec01047,aec01047,034976b7,1,Packaged / Canned,3506.0,grams,14.6 kg,3506.0,14600.0,4.1642897889332575,too_large,1,15.929,-2,5,7,9,1,2025-10-02T04:15:56.145414+00:00
f27057e5_fd49fb6d,fd49fb6d,f27057e5,0,Bakery,3370.0,grams,16.0 kg,3370.0,16000.0,4.747774480712166,too_large,1,30.355,2,6,4,120,1,2025-09-30T11:23:02.394001+00:00
bb322ce6_63a462c9,63a462c9,bb322ce6,1,Packaged / Canned,10.9,kg,12.2 kg,10900.0,12200.0,1.1192660550458715,balanced,1,23.279,-6,3,9,50,1,2025-09-29T23:20:31.798405+00:00
91d7688e_c93e14f3,c93e14f3,91d7688e,0,Bakery,18.1,kg,5062 grams,18100.0,5062.0,0.27966850828729284,too_small,1,35.539,-6,3,9,108,1,2025-10-01T15:20:26.660157+00:00
cadeb5b8_3884c66e,3884c66e,cadeb5b8,1,Beverage,3409.0,grams,18.3 kg,3409.0,18300.0,5.368143150484013,too_large,1,4.01,4,4,0,113,1,2025-10-03T13:05:06.245283+00:00
4a8ff3a2_1367fbd1,1367fbd1,4a8ff3a2,1,Fresh Produce,11.6,kg,759 grams,11600.0,759.0,0.06543103448275862,too_small,1,43.046,0,0,0,94,1,2025-09-30T05:54:30.014361+00:00
ef4ea54f_e8183ec6,e8183ec6,ef4ea54f,1,Beverage,11.4,kg,11.8 kg,11400.0,11800.0,1.0350877192982457,balanced,1,5.63,-1,-1,0,25,1,2025-10-01T15:30:57.332869+00:00
39022fcb_7e917535,7e917535,39022fcb,0,Bakery,3.0,kg,21.5 kg,3000.0,21500.0,7.166666666666667,too_large,1,20.866,-8,-1,7,82,1,2025-09-30T23:37:21.245196+00:00
7e04dc44_1a3fa5bb,1a3fa5bb,7e04dc44,0,Bakery,9.3,kg,13.1 kg,9300.0,13100.0,1.4086021505376345,balanced,1,15.909,-3,5,8,29,1,2025-10-03T14:14:08.441680+00:00
24706276_9be4ae66,9be4ae66,24706276,1,Fresh Produce,5.6,kg,20.7 kg,5600.0,20700.0,3.6964285714285716,too_large,1,5.66,-7,0,7,10,1,2025-09-29T05:23:53.314657+00:00
12f40ca8_e877d2b8,e877d2b8,12f40ca8,0,Frozen / Chilled,9.8,kg,2201 grams,9800.0,2201.0,0.22459183673469388,too_small,1,36.142,-2,1,3,116,1,2025-09-30T20:20:46.874737+00:00
65306eae_09f6083d,09f6083d,65306eae,1,Fresh Produce,11.6,kg,3454 grams,11600.0,3454.0,0.2977586206896552,too_small,1,24.845,-8,1,9,79,1,2025-09-30T03:51:00.127238+00:00
18fb1182_b4c9b15c,b4c9b15c,18fb1182,0,Beverage,14.0,kg,22.3 kg,14000.0,22300.0,1.5928571428571427,balanced,1,5.898,-5,2,7,120,1,2025-09-29T00:32:34.606954+00:00
8e42dede_98a1aa79,98a1aa79,8e42dede,1,Cooked Meals,1601.0,grams,1797 grams,1601.0,1797.0,1.122423485321674,balanced,1,2.883,-8,0,8,16,1,2025-10-03T02:05:28.994324+00:00
286169bf_2a36d459,2a36d459,286169bf,0,Beverage,9.9,kg,1029 grams,9900.0,1029.0,0.10393939393939394,too_small,1,44.742,-6,-1,5,117,1,2025-09-30T18:56:21.771311+00:00
b7a6cf6c_e828c902,e828c902,b7a6cf6c,1,Fresh Produce,1605.0,grams,3682 grams,1605.0,3682.0,2.2940809968847353,balanced,1,33.413,-3,3,6,30,1,2025-09-29T11:41:21.711289+00:00
41dc0f0e_47f98f06,47f98f06,41dc0f0e,0,Frozen / Chilled,2.6,kg,0.7 kg,2600.0,700.0,0.2692307692307692,too_small,1,14.943,-4,3,7,87,1,2025-10-03T05:26:58.820870+00:00
3ff41e41_6d7888d6,6d7888d6,3ff41e41,0,Bakery,2970.0,grams,19.7 kg,2970.0,19700.0,6.632996632996633,too_large,1,17.062,-6,1,7,32,1,2025-10-03T07:31:40.706774+00:00
8671e2cd_1d063321,1d063321,8671e2cd,1,Bakery,6.6,kg,9.5 kg,6600.0,9500.0,1.4393939393939394,balanced,1,19.015,-4,-1,3,10,1,2025-10-04T04:46:37.555136+00:00
e25c3431_446e1376,446e1376,e25c3431,0,Packaged / Canned,3.3,kg,1.5 kg,3300.0,1500.0,0.45454545454545453,too_small,1,44.021,-4,5,9,23,1,2025-10-02T19:27:58.480999+00:00
d0e96df1_828b7f80,828b7f80,d0e96df1,0,Fresh Produce,12.8,kg,6.4 kg,12800.0,6400.0,0.5,small,1,5.276,-1,-1,0,104,1,2025-09-28T17:29:57.370299+00:00
87335f44_bd233102,bd233102,87335f44,1,Frozen / Chilled,17.2,kg,3844 grams,17200.0,3844.0,0.22348837209302325,too_small,1,33.309,1,3,2,115,1,2025-09-30T22:52:31.225648+00:00
777f2c23_5aa25d12,5aa25d12,777f2c23,1,Fresh Produce,1733.0,grams,14.8 kg,1733.0,14800.0,8.540103866128101,too_large,1,22.673,-6,3,9,105,1,2025-10-02T14:28:24.581158+00:00
f84507ef_6c5dcdf1,6c5dcdf1,f84507ef,0,Cooked Meals,2.8,kg,11.5 kg,2800.0,11500.0,4.107142857142857,too_large,1,25.846,-5,4,9,11,1,2025-09-29T09:21:43.624474+00:00
873e5e59_6eb685b6,6eb685b6,873e5e59,1,Packaged / Canned,4.7,kg,8.1 kg,4700.0,8100.0,1.7234042553191489,balanced,1,19.771,-1,6,7,115,1,2025-10-04T09:02:07.923291+00:00
6d9f68fb_2feea5cc,2feea5cc,6d9f68fb,1,Bakery,7.7,kg,4228 grams,7700.0,4228.0,0.5490909090909091,small,1,15.511,-2,5,7,22,1,2025-09-30T09:43:15.234255+00:00
e12800f0_e943ebbd,e943ebbd,e12800f0,1,Frozen / Chilled,2.3,kg,7.2 kg,2300.0,7200.0,3.130434782608696,too_large,1,15.892,-8,-1,7,3,1,2025-10-04T04:20:43.105191+00:00
f5cb75b9_9fb487aa,9fb487aa,f5cb75b9,1,Bakery,12.4,kg,4.6 kg,12400.0,4600.0,0.3709677419354839,too_small,1,14.629,0,5,5,54,1,2025-10-02T05:30:30.353164+00:00
7c8749d0_db1f85d0,db1f85d0,7c8749d0,0,Bakery,1.0,kg,2825 grams,1000.0,2825.0,2.825,balanced,1,7.976,-9,-1,8,120,1,2025-10-03T11:40:17.571556+00:00
4e27b84f_4ec510a5,4ec510a5,4e27b84f,1,Beverage,515.0,grams,2822 grams,515.0,2822.0,5.479611650485437,too_large,1,24.972,0,1,1,29,1,2025-09-29T22:23:54.662918+00:00
13c94697_48a2860d,48a2860d,13c94697,0,Packaged / Canned,802.0,grams,15.8 kg,802.0,15800.0,10.0,too_large,1,12.522,4,5,1,67,1,2025-09-28T07:25:47.086285+00:00
0611d1dc_99927a16,99927a16,0611d1dc,1,Cooked Meals,1144.0,grams,6.8 kg,1144.0,6800.0,5.944055944055944,too_large,1,7.413,-2,5,7,61,1,2025-10-02T07:17:05.536856+00:00
01bb7f9f_9c9643e6,9c9643e6,01bb7f9f,1,Cooked Meals,17.6,kg,7.8 kg,17600.0,7800.0,0.4431818181818182,too_small,1,16.065,0,4,4,103,1,2025-10-02T00:16:13.913102+00:00
589c1420_ff24762c,ff24762c,589c1420,1,Cooked Meals,2.4,kg,5831 grams,2400.0,5831.0,2.4295833333333334,balanced,1,20.666,0,5,5,36,1,2025-10-02T06:27:02.200522+00:00
d50cc16a_55d6bbe7,55d6bbe7,d50cc16a,0,Fresh Produce,18.0,kg,809 grams,18000.0,809.0,0.04494444444444445,too_small,1,21.252,5,6,1,92,1,2025-09-28T09:35:33.179902+00:00
257eec76_de5f2d1c,de5f2d1c,257eec76,0,Packaged / Canned,8.2,kg,17.8 kg,8200.0,17800.0,2.1707317073170733,balanced,1,36.859,-10,-1,9,10,1,2025-10-02T22:22:48.262460+00:00
a6d43515_240524cf,240524cf,a6d43515,1,Beverage,855.0,grams,0.7 kg,855.0,700.0,0.8187134502923976,balanced,1,10.964,-2,-1,1,60,1,2025-10-02T06:20:49.400710+00:00
2e36fd7b_57867bb9,57867bb9,2e36fd7b,1,Packaged / Canned,15.0,kg,4.1 kg,15000.0,4100.0,0.2733333333333333,too_small,1,45.837,-3,1,4,57,1,2025-09-30T00:07:33.964277+00:00
247ff6a1_fc001d92,fc001d92,247ff6a1,1,Packaged / Canned,1973.0,grams,7.5 kg,1973.0,7500.0,3.801317790167258,too_large,1,14.27,-2,2,4,67,1,2025-09-30T06:24:21.696521+00:00
9b833aa0_b22a99d9,b22a99d9,9b833aa0,1,Packaged / Canned,6.5,kg,5755 grams,6500.0,5755.0,0.8853846153846154,balanced,1,8.882,0,5,5,40,1,2025-09-30T12:40:51.799776+00:00
550fcabf_079593c9,079593c9,550fcabf,1,Packaged / Canned,12.3,kg,2.8 kg,12300.0,2800.0,0.22764227642276422,too_small,1,23.526,-8,1,9,69,1,2025-10-02T10:40:18.867119+00:00
e0c40bce_ea8b9f83,ea8b9f83,e0c40bce,1,Beverage,7.6,kg,3014 grams,7600.0,3014.0,0.39657894736842103,too_small,1,10.121,2,3,1,13,1,2025-09-29T05:05:36.600071+00:00
4b55829f_32fcda88,32fcda88,4b55829f,0,Cooked Meals,3397.0,grams,1770 grams,3397.0,1770.0,0.521047983514866,small,1,15.109,-1,0,1,40,1,2025-09-28T06:14:17.960902+00:00
70e5ddea_43973d9c,43973d9c,70e5ddea,1,Beverage,15.8,kg,3.5 kg,15800.0,3500.0,0.22151898734177214,too_small,1,40.505,-6,3,9,42,1,2025-09-29T00:01:46.893325+00:00
e01b8c07_bc513315,bc513315,e01b8c07,0,Beverage,15.2,kg,10.0 kg,15200.0,10000.0,0.6578947368421053,small,1,6.296,-4,0,4,104,1,2025-09-28T23:21:43.244624+00:00
3ed1998f_3ccbe6a5,3ccbe6a5,3ed1998f,0,Cooked Meals,16.1,kg,1597 grams,16100.000000000002,1597.0,0.09919254658385092,too_small,1,13.818,-3,1,4,64,1,2025-10-03T20:23:55.817115+00:00
c96c783d_b6377513,b6377513,c96c783d,0,Frozen / Chilled,16.4,kg,1.3 kg,16400.0,1300.0,0.07926829268292683,too_small,1,19.74,-6,-1,5,116,1,2025-10-03T22:49:16.270755+00:00
7e87d705_0fb02c09,0fb02c09,7e87d705,0,Cooked Meals,15.8,kg,22.4 kg,15800.0,22400.0,1.4177215189873418,balanced,1,22.651,-8,-1,7,37,1,2025-10-01T09:59:04.399250+00:00
d92b8063_d8eef5ae,d8eef5ae,d92b8063,0,Beverage,1.2,kg,5.6 kg,1200.0,5600.0,4.666666666666667,too_large,1,25.398,-4,-1,3,39,1,2025-10-02T12:31:45.960673+00:00
2235fec5_d16d9797,d16d9797,2235fec5,0,Fresh Produce,1453.0,grams,20.6 kg,1453.0,20600.0,10.0,too_large,1,35.742,-9,0,9,42,1,2025-09-29T02:39:41.307625+00:00
92955676_d0c75847,d0c75847,92955676,0,Packaged / Canned,10.6,kg,2230 grams,10600.0,2230.0,0.21037735849056605,too_small,1,18.376,4,4,0,118,1,2025-10-02T13:36:21.081002+00:00
d4b5976b_ac955d6a,ac955d6a,d4b5976b,0,Frozen / Chilled,476.0,grams,5077 grams,476.0,5077.0,10.0,too_large,1,23.836,-6,0,6,33,1,2025-09-30T12:10:51.571675+00:00
cf9acd95_7b90e419,7b90e419,cf9acd95,0,Packaged / Canned,7.3,kg,2.5 kg,7300.0,2500.0,0.3424657534246575,too_small,1,8.656,3,6,3,82,1,2025-09-28T20:02:43.030298+00:00
89cd2d5c_e9f7558a,e9f7558a,89cd2d5c,1,Beverage,19.3,kg,12.1 kg,19300.0,12100.0,0.6269430051813472,small,1,15.555,5,6,1,25,1,2025-10-02T08:54:38.592616+00:00
64e78837_cfdf0ee8,cfdf0ee8,64e78837,1,Beverage,4.1,kg,18.2 kg,4100.0,18200.0,4.439024390243903,too_large,1,10.88,0,6,6,37,1,2025-09-29T20:17:05.802658+00:00
a051c017_d9099690,d9099690,a051c017,1,Fresh Produce,3.3,kg,10.9 kg,3300.0,10900.0,3.303030303030303,too_large,1,23.261,1,5,4,113,1,2025-09-28T11:58:17.277704+00:00
bc1b4f4e_1d5001a9,1d5001a9,bc1b4f4e,1,Cooked Meals,3.0,kg,13.7 kg,3000.0,13700.0,4.566666666666666,too_large,1,13.247,-7,2,9,91,1,2025-10-01T10:56:00.703122+00:00
9cce26b1_06de314a,06de314a,9cce26b1,1,Bakery,3280.0,grams,3.2 kg,3280.0,3200.0,0.975609756097561,balanced,1,24.045,2,3,1,42,1,2025-09-29T20:13:23.016356+00:00
4ff4ad2f_d51b129b,d51b129b,4ff4ad2f,1,Beverage,3.9,kg,5356 grams,3900.0,5356.0,1.3733333333333333,balanced,1,34.677,1,6,5,79,1,2025-09-30T16:16:21.830544+00:00
3450ea27_eef31e4b,eef31e4b,3450ea27,1,Cooked Meals,6.6,kg,15.1 kg,6600.0,15100.0,2.287878787878788,balanced,1,12.385,-3,4,7,113,1,2025-09-30T16:34:59.714261+00:00
a8afc7e3_0bfffb1a,0bfffb1a,a8afc7e3,1,Fresh Produce,3.0,kg,3493 grams,3000.0,3493.0,1.1643333333333334,balanced,1,24.471,3,5,2,19,1,2025-09-30T07:08:10.160163+00:00
6d55d03e_3f4e5402,3f4e5402,6d55d03e,1,Fresh Produce,11.0,kg,24.8 kg,11000.0,24800.0,2.2545454545454544,balanced,1,7.122,-7,1,8,34,1,2025-10-01T21:14:20.842870+00:00
dfbe9de5_3660b698,3660b698,dfbe9de5,1,Fresh Produce,16.4,kg,14.7 kg,16400.0,14700.0,0.8963414634146342,balanced,1,10.095,-3,3,6,112,1,2025-10-01T03:22:33.464919+00:00
da087b21_80c8e284,80c8e284,da087b21,1,Fresh Produce,9.2,kg,7.7 kg,9200.0,7700.0,0.8369565217391305,balanced,1,22.411,3,4,1,88,1,2025-09-30T15:25:27.241306+00:00
4a062d0c_e6e18d6a,e6e18d6a,4a062d0c,1,Frozen / Chilled,534.0,grams,3731 grams,534.0,3731.0,6.98689138576779,too_large,1,14.315,3,3,0,47,1,2025-10-01T14:20:34.293100+00:00
3aafcd07_4633fa23,4633fa23,3aafcd07,0,Bakery,3.5,kg,14.7 kg,3500.0,14700.0,4.2,too_large,1,6.253,-3,1,4,116,1,2025-09-27T16:42:07.308505+00:00
708843bd_cd5c8950,cd5c8950,708843bd,0,Frozen / Chilled,4.2,kg,1583 grams,4200.0,1583.0,0.3769047619047619,too_small,1,12.633,-9,0,9,15,1,2025-09-29T20:34:27.623323+00:00
f29f2d2f_d442bb4c,d442bb4c,f29f2d2f,1,Frozen / Chilled,14.5,kg,18.9 kg,14500.0,18900.0,1.303448275862069,balanced,1,7.596,-2,1,3,71,1,2025-09-29T06:00:20.029390+00:00
b2b4b246_34f9ac39,34f9ac39,b2b4b246,1,Packaged / Canned,3645.0,grams,10.1 kg,3645.0,10100.0,2.7709190672153636,balanced,1,25.512,-1,5,6,114,1,2025-09-27T11:32:57.747715+00:00
94032da1_e15b7b44,e15b7b44,94032da1,1,Beverage,3034.0,grams,9.1 kg,3034.0,9100.0,2.999340804218853,balanced,1,7.887,2,5,3,3,1,2025-09-28T00:43:55.680374+00:00
967dfaeb_84f1c145,84f1c145,967dfaeb,1,Packaged / Canned,2868.0,grams,6.2 kg,2868.0,6200.0,2.161785216178522,balanced,1,9.236,5,5,0,30,1,2025-09-29T22:37:14.827454+00:00
233c1a69_c78ad5a0,c78ad5a0,233c1a69,1,Beverage,12.8,kg,16.7 kg,12800.0,16700.0,1.3046875,balanced,1,31.005,1,1,0,111,1,2025-10-01T00:13:29.370598+00:00
721bf737_c5edd4e1,c5edd4e1,721bf737,1,Frozen / Chilled,403.0,grams,3.1 kg,403.0,3100.0,7.6923076923076925,too_large,1,42.683,1,1,0,5,1,2025-10-02T16:58:02.739854+00:00
81561902_5c8e4a61,5c8e4a61,81561902,1,Fresh Produce,5.7,kg,5298 grams,5700.0,5298.0,0.9294736842105263,balanced,1,40.541,-10,-1,9,88,1,2025-09-30T10:53:43.055199+00:00
0b209898_2607ffe2,2607ffe2,0b209898,1,Fresh Produce,17.1,kg,8.5 kg,17100.0,8500.0,0.49707602339181284,too_small,1,10.806,-8,-1,7,41,1,2025-09-28T11:44:04.545970+00:00
260c5419_3065ee9a,3065ee9a,260c5419,1,Beverage,2280.0,grams,7.3 kg,2280.0,7300.0,3.2017543859649122,too_large,1,35.304,-8,-1,7,24,1,2025-10-01T16:41:43.984652+00:00
df64672b_9aaaf4b9,9aaaf4b9,df64672b,1,Packaged / Canned,16.9,kg,20.9 kg,16900.0,20900.0,1.2366863905325445,balanced,1,35.667,-5,0,5,89,1,2025-09-28T03:05:07.782104+00:00
f49f2431_3ba093e8,3ba093e8,f49f2431,1,Packaged / Canned,4.1,kg,11.3 kg,4100.0,11300.0,2.7560975609756095,balanced,1,32.701,6,6,0,77,1,2025-10-03T18:10:36.165268+00:00
4c7a6d98_7050cd90,7050cd90,4c7a6d98,1,Fresh Produce,12.4,kg,5651 grams,12400.0,5651.0,0.4557258064516129,too_small,1,16.026,-6,0,6,117,1,2025-09-28T15:11:31.433613+00:00
c6160740_d4ecca0f,d4ecca0f,c6160740,1,Bakery,3318.0,grams,24.2 kg,3318.0,24200.0,7.293550331525015,too_large,1,22.959,-4,4,8,87,1,2025-09-28T10:51:04.358911+00:00
f697640c_5115954d,5115954d,f697640c,0,Fresh Produce,7.2,kg,18.8 kg,7200.0,18800.0,2.611111111111111,balanced,1,20.805,-6,0,6,115,1,2025-09-29T13:10:07.259539+00:00
77aed9f8_bea4e7dd,bea4e7dd,77aed9f8,1,Fresh Produce,13.9,kg,7.2 kg,13900.0,7200.0,0.5179856115107914,small,1,4.329,3,4,1,94,1,2025-10-02T15:42:13.531567+00:00
5e65d0ce_eb725d8b,eb725d8b,5e65d0ce,0,Cooked Meals,12.8,kg,1738 grams,12800.0,1738.0,0.13578125,too_small,1,27.534,-7,0,7,83,1,2025-10-02T05:11:34.153445+00:00
eb7d1329_1be3585b,1be3585b,eb7d1329,0,Packaged / Canned,11.5,kg,2.1 kg,11500.0,2100.0,0.1826086956521739,too_small,1,37.161,-2,0,2,10,1,2025-09-27T18:57:13.238900+00:00
c3762c6f_ea46ca7f,ea46ca7f,c3762c6f,0,Beverage,18.3,kg,21.3 kg,18300.0,21300.0,1.1639344262295082,balanced,1,25.838,4,4,0,33,1,2025-10-01T17:29:28.988387+00:00
1c88e984_f38005fc,f38005fc,1c88e984,1,Bakery,2.3,kg,4890 grams,2300.0,4890.0,2.126086956521739,balanced,1,25.646,3,3,0,44,1,2025-09-28T04:55:41.854917+00:00
88176e8a_bb811004,bb811004,88176e8a,1,Beverage,5.9,kg,0.9 kg,5900.0,900.0,0.15254237288135594,too_small,1,26.8,1,3,2,74,1,2025-09-29T02:42:54.111057+00:00
2862a91d_2308fe7f,2308fe7f,2862a91d,1,Beverage,3186.0,grams,20.8 kg,3186.0,20800.0,6.52856246076585,too_large,1,16.143,1,3,2,10,1,2025-10-02T05:21:22.258448+00:00
59b48d7f_3f96e301,3f96e301,59b48d7f,0,Cooked Meals,3.6,kg,17.8 kg,3600.0,17800.0,4.944444444444445,too_large,1,36.807,-6,1,7,52,1,2025-10-02T11:03:06.228997+00:00
cebf80ef_c9c5b1fd,c9c5b1fd,cebf80ef,0,Fresh Produce,0.8,kg,17.0 kg,800.0,17000.0,10.0,too_large,1,15.888,3,4,1,11,1,2025-10-01T21:24:00.048610+00:00
cf730555_b3e0bea4,b3e0bea4,cf730555,1,Beverage,0.7,kg,4096 grams,700.0,4096.0,5.851428571428571,too_large,1,13.764,0,3,3,107,1,2025-10-04T03:02:33.801102+00:00
448b3c4d_b7fb68bf,b7fb68bf,448b3c4d,1,Frozen / Chilled,10.2,kg,20.5 kg,10200.0,20500.0,2.0098039215686274,balanced,1,29.821,-2,1,3,24,1,2025-10-04T01:52:07.287597+00:00
ebe140d3_e89767b2,e89767b2,ebe140d3,1,Packaged / Canned,19.5,kg,2355 grams,19500.0,2355.0,0.12076923076923077,too_small,1,19.732,1,6,5,102,1,2025-09-30T05:14:21.208114+00:00
5d0618ef_23148d74,23148d74,5d0618ef,1,Cooked Meals,2791.0,grams,21.1 kg,2791.0,21100.0,7.560014331780724,too_large,1,41.873,2,4,2,62,1,2025-09-28T10:41:16.586227+00:00
f6096f0d_6e9a047a,6e9a047a,f6096f0d,0,Cooked Meals,5.7,kg,591 grams,5700.0,591.0,0.1036842105263158,too_small,1,14.543,-7,2,9,28,1,2025-10-03T11:14:27.171171+00:00
5fd98d8e_a05509ae,a05509ae,5fd98d8e,0,Packaged / Canned,12.2,kg,18.9 kg,12200.0,18900.0,1.5491803278688525,balanced,1,16.149,-1,5,6,110,1,2025-10-01T18:07:06.082647+00:00
f29b960a_62aa31f7,62aa31f7,f29b960a,0,Cooked Meals,12.4,kg,21.2 kg,12400.0,21200.0,1.7096774193548387,balanced,1,20.476,-2,2,4,34,1,2025-09-28T06:48:14.452098+00:00
896ca0eb_53e53dbe,53e53dbe,896ca0eb,1,Packaged / Canned,12.8,kg,3728 grams,12800.0,3728.0,0.29125,too_small,1,23.796,4,6,2,84,1,2025-09-30T03:12:20.837746+00:00
9c846f36_5803563b,5803563b,9c846f36,0,Cooked Meals,14.9,kg,24.2 kg,14900.0,24200.0,1.6241610738255035,balanced,1,31.848,3,3,0,27,1,2025-10-04T06:59:27.016954+00:00
036803a1_73afcce4,73afcce4,036803a1,1,Fresh Produce,8.3,kg,16.3 kg,8300.0,16300.0,1.963855421686747,balanced,1,33.939,-9,0,9,8,1,2025-10-01T07:29:12.692189+00:00
f07f29a3_4521350c,4521350c,f07f29a3,1,Bakery,17.4,kg,19.9 kg,17400.0,19900.0,1.1436781609195403,balanced,1,7.347,-1,6,7,120,1,2025-09-27T17:20:56.764814+00:00
8bc3b364_c4367a51,c4367a51,8bc3b364,1,Fresh Produce,9.6,kg,3188 grams,9600.0,3188.0,0.33208333333333334,too_small,1,11.301,2,3,1,52,1,2025-10-01T03:34:11.238977+00:00
d2c6b18b_64394728,64394728,d2c6b18b,0,Beverage,5.3,kg,4.9 kg,5300.0,4900.0,0.9245283018867925,balanced,1,10.129,-7,1,8,50,1,2025-10-04T04:34:40.261070+00:00
56c5cedc_d5a91e47,d5a91e47,56c5cedc,1,Cooked Meals,4.4,kg,1.7 kg,4400.0,1700.0,0.38636363636363635,too_small,1,28.897,-3,1,4,25,1,2025-10-01T17:17:00.442200+00:00
ca0d3c8f_2b787634,2b787634,ca0d3c8f,1,Fresh Produce,18.0,kg,2.7 kg,18000.0,2700.0,0.15,too_small,1,7.803,-7,1,8,100,1,2025-09-30T23:51:41.239614+00:00
e4fc88f0_90aff5bb,90aff5bb,e4fc88f0,1,Frozen / Chilled,6.7,kg,16.3 kg,6700.0,16300.0,2.4328358208955225,balanced,1,13.794,1,5,4,42,1,2025-09-28T14:58:11.864394+00:00
