pair_id,donation_id,request_id,y,food_type,req_qty_value,req_qty_unit,off_qty_text,req_qty_g,off_qty_g,qty_ratio,distance_km,expiry_gap_days,donation_fresh_days_left,req_need_days_from_now,created_at
e7ebcb9c_d3152ba7,d3152ba7,e7ebcb9c,1,Packaged / Canned,1.2,kg,4840 grams,1200.0,4840.0,4.033333333333333,20.509,,3,3,2025-09-26T08:08:43.302471
c31ecc28_de543996,de543996,c31ecc28,1,Packaged / Canned,3.5,kg,1567 grams,3500.0,1567.0,0.44771428571428573,30.865,,6,6,2025-09-27T08:26:17.443863
57dcc62c_2cc675a9,2cc675a9,57dcc62c,1,Packaged / Canned,1449.0,grams,8.7 kg,1449.0,8700.0,6.004140786749482,29.911,5,5,0,2025-09-22T20:37:51.404124
f0cd802f_afb01e97,afb01e97,f0cd802f,1,Fresh Produce,17.3,kg,12.6 kg,17300.0,12600.0,0.7283236994219653,4.217,-4,2,6,2025-09-23T07:23:15.614409
ee424cfd_164375d1,164375d1,ee424cfd,0,Frozen / Chilled,754.0,grams,20.9 kg,754.0,20900.0,10.0,9.307,-5,4,9,2025-09-27T02:04:11.865616
2fe81d20_068d8fcf,068d8fcf,2fe81d20,1,Bakery,406.0,grams,4282 grams,406.0,4282.0,10.0,27.821,-1,6,7,2025-09-23T04:36:17.580541
fb7f36b2_5e367088,5e367088,fb7f36b2,1,Cooked Meals,2323.0,grams,16.9 kg,2323.0,16900.0,7.275075333620318,20.298,1,2,1,2025-09-22T03:35:50.704575
800312ce_f6152289,f6152289,800312ce,1,Beverage,11.6,kg,21.9 kg,11600.0,21900.0,1.8879310344827587,17.475,-5,3,8,2025-09-23T14:50:48.277237
93536b39_b80c223f,b80c223f,93536b39,1,Fresh Produce,2.6,kg,18.3 kg,2600.0,18300.0,7.038461538461538,4.669,-2,-1,1,2025-09-25T05:19:20.607528
06db65eb_a4c9dc85,a4c9dc85,06db65eb,1,Beverage,2969.0,grams,3.6 kg,2969.0,3600.0,1.212529471202425,2.107,5,6,1,2025-09-21T11:56:53.402332
76994eb4_23276c96,23276c96,76994eb4,0,Bakery,2.9,kg,17.8 kg,2900.0,17800.0,6.137931034482759,22.5,-6,0,6,2025-09-25T13:33:36.310131
5cdc420b_1ca07a6b,1ca07a6b,5cdc420b,0,Cooked Meals,15.4,kg,11.1 kg,15400.0,11100.0,0.7207792207792207,16.441,-3,5,8,2025-09-26T12:52:50.286243
c611c59e_bd56abf5,bd56abf5,c611c59e,0,Cooked Meals,3853.0,grams,23.5 kg,3853.0,23500.0,6.099143524526343,16.238,-3,6,9,2025-09-21T22:22:32.152682
4fa8b4d0_670460f8,670460f8,4fa8b4d0,1,Beverage,13.8,kg,8.1 kg,13800.0,8100.0,0.5869565217391305,45.076,-5,3,8,2025-09-25T01:05:52.660382
312b9584_9e3e6463,9e3e6463,312b9584,1,Packaged / Canned,15.6,kg,4.2 kg,15600.0,4200.0,0.2692307692307692,23.452,-8,-1,7,2025-09-26T13:36:26.055235
f201d6fa_402f76ce,402f76ce,f201d6fa,0,Packaged / Canned,3920.0,grams,13.0 kg,3920.0,13000.0,3.316326530612245,24.805,-3,0,3,2025-09-24T10:25:04.447778
ce63f51c_040de4f1,040de4f1,ce63f51c,1,Packaged / Canned,15.2,kg,20.6 kg,15200.0,20600.0,1.355263157894737,33.647,-1,1,2,2025-09-26T02:09:46.873488
14d9a875_350bf4cc,350bf4cc,14d9a875,0,Frozen / Chilled,9.7,kg,3.3 kg,9700.0,3300.0,0.3402061855670103,29.131,-1,0,1,2025-09-26T01:46:42.698344
d5e8415b_ffa70c09,ffa70c09,d5e8415b,0,Cooked Meals,2014.0,grams,2603 grams,2014.0,2603.0,1.2924528301886793,10.769,-1,-1,0,2025-09-21T20:11:31.778752
55baf823_2c263c90,2c263c90,55baf823,0,Fresh Produce,1.3,kg,20.3 kg,1300.0,20300.0,10.0,18.016,-6,2,8,2025-09-25T12:03:33.647674
3ffa0800_c0e300a2,c0e300a2,3ffa0800,0,Beverage,7.2,kg,5.3 kg,7200.0,5300.0,0.7361111111111112,14.081,-5,0,5,2025-09-25T12:29:58.389889
2211b1e3_75acf7bb,75acf7bb,2211b1e3,0,Cooked Meals,13.1,kg,4099 grams,13100.0,4099.0,0.31290076335877864,17.895,-3,0,3,2025-09-21T22:11:18.685697
af5a5c30_7e74f285,7e74f285,af5a5c30,0,Beverage,19.5,kg,5143 grams,19500.0,5143.0,0.26374358974358975,19.69,-3,4,7,2025-09-28T02:13:36.155939
d675d841_34f23d31,34f23d31,d675d841,0,Cooked Meals,2.9,kg,13.9 kg,2900.0,13900.0,4.793103448275862,18.98,-9,-1,8,2025-09-22T20:05:32.227516
050ee2c1_91db8406,91db8406,050ee2c1,1,Fresh Produce,17.1,kg,22.4 kg,17100.0,22400.0,1.3099415204678362,15.32,-1,-1,0,2025-09-24T20:51:15.672103
d9644606_d50dde60,d50dde60,d9644606,1,Bakery,5.1,kg,3.5 kg,5100.0,3500.0,0.6862745098039216,15.384,-1,0,1,2025-09-22T00:34:08.085573
76ab55ce_4225851d,4225851d,76ab55ce,0,Bakery,1183.0,grams,3.6 kg,1183.0,3600.0,3.043110735418428,29.756,,0,0,2025-09-23T18:14:32.765897
1e27e607_62563e1d,62563e1d,1e27e607,1,Bakery,13.3,kg,15.9 kg,13300.0,15900.0,1.1954887218045114,16.399,-9,0,9,2025-09-25T09:45:57.461512
fc99f103_eed64f57,eed64f57,fc99f103,1,Bakery,8.0,kg,8.2 kg,8000.0,8200.0,1.025,25.729,-1,2,3,2025-09-23T18:13:11.461795
d4565441_421d3f51,421d3f51,d4565441,0,Bakery,1.3,kg,22.4 kg,1300.0,22400.0,10.0,9.83,1,2,1,2025-09-25T14:06:02.763549
99ddc766_22af2c6a,22af2c6a,99ddc766,1,Fresh Produce,15.7,kg,23.4 kg,15700.0,23400.0,1.4904458598726114,24.373,-2,0,2,2025-09-22T08:37:07.887784
849b40c8_51bb9f12,51bb9f12,849b40c8,1,Beverage,2.9,kg,16.0 kg,2900.0,16000.0,5.517241379310345,32.572,-2,3,5,2025-09-23T13:01:38.585803
85992b45_162cea7e,162cea7e,85992b45,0,Cooked Meals,5.5,kg,2.1 kg,5500.0,2100.0,0.38181818181818183,40.939,-6,0,6,2025-09-27T02:38:14.927253
f1c95220_11f82b1e,11f82b1e,f1c95220,1,Frozen / Chilled,10.4,kg,14.9 kg,10400.0,14900.0,1.4326923076923077,33.368,-1,0,1,2025-09-25T21:05:27.453713
1e6cca6a_4296e108,4296e108,1e6cca6a,1,Bakery,9.7,kg,3923 grams,9700.0,3923.0,0.40443298969072167,26.362,-7,2,9,2025-09-27T13:33:24.515912
013e4602_d44612fd,d44612fd,013e4602,1,Beverage,8.3,kg,12.1 kg,8300.0,12100.0,1.4578313253012047,27.326,1,1,0,2025-09-25T14:12:47.045728
420c25fa_038210a5,038210a5,420c25fa,1,Packaged / Canned,13.5,kg,10.4 kg,13500.0,10400.0,0.7703703703703704,6.43,-4,3,7,2025-09-24T14:48:27.771685
6665003d_e0789e49,e0789e49,6665003d,1,Packaged / Canned,10.6,kg,7.9 kg,10600.0,7900.0,0.7452830188679245,27.46,-2,5,7,2025-09-22T13:03:28.634710
12125ce6_c32b3682,c32b3682,12125ce6,1,Frozen / Chilled,16.1,kg,10.4 kg,16100.000000000002,10400.0,0.6459627329192545,37.871,-1,4,5,2025-09-24T12:51:26.624610
b8ca914b_2697cf6d,2697cf6d,b8ca914b,1,Fresh Produce,10.1,kg,1700 grams,10100.0,1700.0,0.16831683168316833,27.713,-7,0,7,2025-09-22T00:20:32.319024
e99f6c6f_4e69ac7f,4e69ac7f,e99f6c6f,1,Packaged / Canned,17.6,kg,13.3 kg,17600.0,13300.0,0.7556818181818182,10.003,-3,0,3,2025-09-27T04:27:22.744889
0ab517a0_3d45674c,3d45674c,0ab517a0,1,Fresh Produce,3370.0,grams,11.8 kg,3370.0,11800.0,3.5014836795252227,12.55,-1,3,4,2025-09-26T17:24:35.130859
0876a1df_53f4e784,53f4e784,0876a1df,1,Bakery,2574.0,grams,6.9 kg,2574.0,6900.0,2.6806526806526807,8.539,-1,2,3,2025-09-24T07:11:30.380833
79bf7ba3_4273f83c,4273f83c,79bf7ba3,1,Bakery,2.2,kg,3053 grams,2200.0,3053.0,1.3877272727272727,9.411,2,6,4,2025-09-24T21:15:09.891095
3e4d01c5_815eb9f6,815eb9f6,3e4d01c5,0,Bakery,9.5,kg,1664 grams,9500.0,1664.0,0.1751578947368421,21.835,-1,-1,0,2025-09-26T16:03:53.746756
92259cab_d235c397,d235c397,92259cab,1,Beverage,18.6,kg,23.3 kg,18600.0,23300.0,1.2526881720430108,32.475,-1,0,1,2025-09-25T11:59:56.563170
fda03afa_d96af2e3,d96af2e3,fda03afa,0,Fresh Produce,696.0,grams,12.2 kg,696.0,12200.0,10.0,24.519,3,3,0,2025-09-23T19:36:23.142537
e9ec4823_76096b7d,76096b7d,e9ec4823,1,Packaged / Canned,17.6,kg,9.3 kg,17600.0,9300.0,0.5284090909090909,21.379,-4,-1,3,2025-09-24T09:41:00.083400
d19a8fe3_7f6424e7,7f6424e7,d19a8fe3,0,Cooked Meals,2.8,kg,2076 grams,2800.0,2076.0,0.7414285714285714,12.978,-4,5,9,2025-09-22T01:26:32.304919
f967c510_675d8d57,675d8d57,f967c510,1,Cooked Meals,6.9,kg,5.6 kg,6900.0,5600.0,0.8115942028985508,27.758,,6,6,2025-09-27T04:05:51.306650
c296bde1_98ff54d2,98ff54d2,c296bde1,1,Cooked Meals,243.0,grams,22.3 kg,243.0,22300.0,10.0,20.915,-5,3,8,2025-09-24T02:45:12.836183
2f7433a9_a4ebe279,a4ebe279,2f7433a9,1,Fresh Produce,1559.0,grams,3580 grams,1559.0,3580.0,2.296343810134702,15.205,-2,4,6,2025-09-25T16:24:17.760452
a1136962_75c995fe,75c995fe,a1136962,0,Cooked Meals,3895.0,grams,2.1 kg,3895.0,2100.0,0.5391527599486521,33.541,1,5,4,2025-09-21T22:38:21.419060
02126ae1_8cbeb0a3,8cbeb0a3,02126ae1,0,Beverage,4.4,kg,4642 grams,4400.0,4642.0,1.055,31.88,-6,0,6,2025-09-25T17:43:51.174526
7737e517_0c95490b,0c95490b,7737e517,0,Packaged / Canned,6.8,kg,3.1 kg,6800.0,3100.0,0.45588235294117646,24.029,-3,2,5,2025-09-24T16:40:07.608668
c81f6cb1_1dbfab70,1dbfab70,c81f6cb1,0,Frozen / Chilled,18.8,kg,1.5 kg,18800.0,1500.0,0.0797872340425532,25.873,-10,-1,9,2025-09-25T16:49:44.836034
f2d266cc_43b62bf8,43b62bf8,f2d266cc,0,Packaged / Canned,9.4,kg,2.4 kg,9400.0,2400.0,0.2553191489361702,12.687,,0,0,2025-09-25T03:08:00.249505
ee4f63f4_c2e715d3,c2e715d3,ee4f63f4,1,Fresh Produce,6.0,kg,12.2 kg,6000.0,12200.0,2.033333333333333,17.41,5,5,0,2025-09-24T03:05:36.156235
b333ece2_78ad4d99,78ad4d99,b333ece2,1,Packaged / Canned,10.6,kg,1172 grams,10600.0,1172.0,0.11056603773584905,32.733,1,4,3,2025-09-22T23:47:09.390258
33f52905_8da2fdc9,8da2fdc9,33f52905,1,Bakery,9.4,kg,12.0 kg,9400.0,12000.0,1.2765957446808511,20.169,-1,4,5,2025-09-23T23:47:52.704508
7eb92db3_ef8535b0,ef8535b0,7eb92db3,1,Frozen / Chilled,9.1,kg,21.4 kg,9100.0,21400.0,2.3516483516483517,29.047,-4,0,4,2025-09-21T19:06:18.574345
4814a5f6_621c71a4,621c71a4,4814a5f6,1,Bakery,966.0,grams,3.0 kg,966.0,3000.0,3.1055900621118013,14.143,-6,1,7,2025-09-27T20:14:13.375183
085f18c3_57ebb34d,57ebb34d,085f18c3,1,Fresh Produce,829.0,grams,4.6 kg,829.0,4600.0,5.548854041013269,12.539,,1,1,2025-09-25T11:08:58.220630
b5b0ebd6_ebb4e3d6,ebb4e3d6,b5b0ebd6,1,Cooked Meals,4.0,kg,8.5 kg,4000.0,8500.0,2.125,39.621,-3,2,5,2025-09-22T00:18:37.706227
6823d875_86c9a678,86c9a678,6823d875,1,Frozen / Chilled,13.1,kg,23.0 kg,13100.0,23000.0,1.7557251908396947,35.367,-3,1,4,2025-09-26T16:30:48.862581
bf2136d2_48b685a7,48b685a7,bf2136d2,1,Cooked Meals,15.4,kg,13.5 kg,15400.0,13500.0,0.8766233766233766,35.17,1,3,2,2025-09-22T07:34:05.213132
5f8c1c3c_3de99b86,3de99b86,5f8c1c3c,0,Bakery,3580.0,grams,5.8 kg,3580.0,5800.0,1.6201117318435754,14.546,1,4,3,2025-09-25T04:36:00.426931
778b5ad3_5c07621a,5c07621a,778b5ad3,1,Fresh Produce,3560.0,grams,17.4 kg,3560.0,17400.0,4.887640449438202,11.449,-1,-1,0,2025-09-28T08:12:29.929834
e364887a_e84d02a4,e84d02a4,e364887a,1,Packaged / Canned,2.4,kg,4.6 kg,2400.0,4600.0,1.9166666666666667,30.234,4,4,0,2025-09-27T11:05:43.541270
6d3e1598_2484e9c7,2484e9c7,6d3e1598,1,Frozen / Chilled,1012.0,grams,2843 grams,1012.0,2843.0,2.809288537549407,12.158,1,2,1,2025-09-22T12:36:01.669400
522a637f_03cb2984,03cb2984,522a637f,1,Cooked Meals,0.5,kg,2876 grams,500.0,2876.0,5.752,18.297,-7,-1,6,2025-09-23T15:35:16.950566
2b65e03c_41bfee47,41bfee47,2b65e03c,0,Cooked Meals,781.0,grams,6.9 kg,781.0,6900.0,8.8348271446863,24.665,-4,3,7,2025-09-21T11:16:04.772814
d634da75_edf1b2f1,edf1b2f1,d634da75,1,Cooked Meals,2.1,kg,17.6 kg,2100.0,17600.0,8.380952380952381,24.031,4,5,1,2025-09-24T16:13:50.331636
eee10313_c0b618b5,c0b618b5,eee10313,0,Packaged / Canned,286.0,grams,24.3 kg,286.0,24300.0,10.0,41.009,-7,0,7,2025-09-25T20:09:42.949373
7013d78f_ff7ce654,ff7ce654,7013d78f,1,Cooked Meals,15.0,kg,1761 grams,15000.0,1761.0,0.1174,25.709,1,6,5,2025-09-26T19:50:10.331886
ab20738d_c1e98376,c1e98376,ab20738d,0,Packaged / Canned,16.1,kg,22.1 kg,16100.000000000002,22100.0,1.372670807453416,13.154,-7,-1,6,2025-09-22T07:05:14.069702
bb6ec8c6_14c07004,14c07004,bb6ec8c6,0,Cooked Meals,482.0,grams,18.5 kg,482.0,18500.0,10.0,13.9,,0,0,2025-09-27T08:42:50.995938
d01aa2cb_eb53615a,eb53615a,d01aa2cb,0,Cooked Meals,5.1,kg,2348 grams,5100.0,2348.0,0.4603921568627451,16.444,-6,3,9,2025-09-24T09:00:54.176511
dac35241_b4eb100b,b4eb100b,dac35241,1,Packaged / Canned,2.2,kg,18.0 kg,2200.0,18000.0,8.181818181818182,15.216,2,4,2,2025-09-25T04:37:19.519871
3fa9ee9b_40cba102,40cba102,3fa9ee9b,1,Bakery,9.2,kg,12.6 kg,9200.0,12600.0,1.3695652173913044,27.618,-5,3,8,2025-09-21T13:43:40.899440
1044d3e8_f3521930,f3521930,1044d3e8,1,Fresh Produce,18.6,kg,23.3 kg,18600.0,23300.0,1.2526881720430108,4.797,-3,0,3,2025-09-21T19:58:43.240333
853bdf25_b1f9461a,b1f9461a,853bdf25,1,Frozen / Chilled,10.1,kg,11.6 kg,10100.0,11600.0,1.1485148514851484,23.292,3,3,0,2025-09-24T12:05:01.723458
9f10377b_b7b44368,b7b44368,9f10377b,0,Beverage,16.7,kg,22.9 kg,16700.0,22900.0,1.3712574850299402,29.275,-7,0,7,2025-09-24T16:39:37.574070
3be1e7cd_9a73aed0,9a73aed0,3be1e7cd,1,Bakery,7.5,kg,10.4 kg,7500.0,10400.0,1.3866666666666667,31.064,-9,-1,8,2025-09-26T22:47:46.127657
636b8b14_2da1af9b,2da1af9b,636b8b14,1,Fresh Produce,873.0,grams,14.0 kg,873.0,14000.0,10.0,34.111,-2,5,7,2025-09-23T20:55:28.288426
c9221b6f_d7fb22e8,d7fb22e8,c9221b6f,1,Frozen / Chilled,5.7,kg,7.6 kg,5700.0,7600.0,1.3333333333333333,16.624,-6,2,8,2025-09-21T23:23:20.272537
ab6b024f_4e837919,4e837919,ab6b024f,1,Fresh Produce,3026.0,grams,7.8 kg,3026.0,7800.0,2.577660277594184,41.094,-8,0,8,2025-09-26T05:55:42.746965
70b422a2_bc7375fb,bc7375fb,70b422a2,1,Packaged / Canned,433.0,grams,8.6 kg,433.0,8600.0,10.0,7.802,1,1,0,2025-09-21T18:23:00.719285
c29288e1_ac32c0ee,ac32c0ee,c29288e1,1,Bakery,3493.0,grams,10.8 kg,3493.0,10800.0,3.0918980818780417,7.541,-5,0,5,2025-09-22T22:54:53.823476
f1ddbd18_b71ce628,b71ce628,f1ddbd18,0,Cooked Meals,2068.0,grams,4850 grams,2068.0,4850.0,2.3452611218568666,19.346,-7,0,7,2025-09-23T02:16:04.501349
bf515f78_c286f142,c286f142,bf515f78,1,Fresh Produce,3.0,kg,22.7 kg,3000.0,22700.0,7.566666666666666,27.923,-8,-1,7,2025-09-24T01:22:30.793885
186576ed_61a5fccb,61a5fccb,186576ed,0,Cooked Meals,10.8,kg,14.7 kg,10800.0,14700.0,1.3611111111111112,21.701,-9,-1,8,2025-09-28T04:28:04.669091
382db101_8b22ccdf,8b22ccdf,382db101,1,Packaged / Canned,1.5,kg,5.7 kg,1500.0,5700.0,3.8,9.942,-1,0,1,2025-09-27T18:52:56.545861
a9a73d1b_66e0225c,66e0225c,a9a73d1b,0,Cooked Meals,13.5,kg,0.5 kg,13500.0,500.0,0.037037037037037035,25.283,-2,2,4,2025-09-25T23:02:12.482950
1791297f_303f8e65,303f8e65,1791297f,0,Fresh Produce,1.8,kg,22.2 kg,1800.0,22200.0,10.0,26.857,-6,1,7,2025-09-25T16:46:12.055937
227efd82_2544bee1,2544bee1,227efd82,0,Bakery,2731.0,grams,16.5 kg,2731.0,16500.0,6.041742951299891,24.052,-2,4,6,2025-09-23T18:29:30.444197
2dfd6b0b_a9b51f50,a9b51f50,2dfd6b0b,1,Packaged / Canned,7.3,kg,7.9 kg,7300.0,7900.0,1.082191780821918,31.099,3,4,1,2025-09-21T13:03:36.182301
090eb16d_c39ef425,c39ef425,090eb16d,0,Cooked Meals,3807.0,grams,22.8 kg,3807.0,22800.0,5.98896769109535,5.789,-7,2,9,2025-09-26T09:25:30.774068
c1ab28c0_c96338bd,c96338bd,c1ab28c0,1,Frozen / Chilled,8.0,kg,13.4 kg,8000.0,13400.0,1.675,26.663,-1,0,1,2025-09-22T09:29:36.081154
bdfd22de_5acec954,5acec954,bdfd22de,0,Fresh Produce,2359.0,grams,14.6 kg,2359.0,14600.0,6.1890631623569305,33.216,-8,1,9,2025-09-25T06:32:04.014089
ccedc5f6_b77745c4,b77745c4,ccedc5f6,0,Bakery,19.8,kg,2.7 kg,19800.0,2700.0,0.13636363636363635,28.615,-4,-1,3,2025-09-22T19:41:51.952835
38e7a701_ea40f56a,ea40f56a,38e7a701,0,Packaged / Canned,3591.0,grams,14.4 kg,3591.0,14400.0,4.010025062656641,21.186,-6,2,8,2025-09-25T13:26:55.347245
70c5ca8f_055667b1,055667b1,70c5ca8f,0,Fresh Produce,463.0,grams,4.9 kg,463.0,4900.0,10.0,18.472,-3,0,3,2025-09-24T05:03:41.440536
b42b7958_8f9f75ea,8f9f75ea,b42b7958,1,Beverage,813.0,grams,20.0 kg,813.0,20000.0,10.0,23.036,1,2,1,2025-09-21T22:24:20.325813
62310c6d_6f428cd9,6f428cd9,62310c6d,1,Fresh Produce,6.3,kg,20.6 kg,6300.0,20600.0,3.2698412698412698,18.72,-1,0,1,2025-09-24T09:27:28.802426
0ea309dd_33d132cc,33d132cc,0ea309dd,1,Beverage,6.1,kg,1.6 kg,6100.0,1600.0,0.26229508196721313,15.972,-7,2,9,2025-09-27T19:51:49.351915
c14e5965_f3bb54b0,f3bb54b0,c14e5965,1,Frozen / Chilled,305.0,grams,6.1 kg,305.0,6100.0,10.0,31.196,-1,1,2,2025-09-21T23:17:14.656215
43465b74_00f0a975,00f0a975,43465b74,0,Beverage,17.6,kg,8.6 kg,17600.0,8600.0,0.48863636363636365,18.69,-3,3,6,2025-09-23T10:47:02.476306
ee545c69_643d2d34,643d2d34,ee545c69,1,Packaged / Canned,1159.0,grams,4.2 kg,1159.0,4200.0,3.62381363244176,14.493,-1,6,7,2025-09-25T05:21:44.473173
e68ff495_7df0936c,7df0936c,e68ff495,1,Frozen / Chilled,9.1,kg,18.3 kg,9100.0,18300.0,2.010989010989011,35.149,-3,5,8,2025-09-26T05:19:46.429935
9de861de_41688837,41688837,9de861de,1,Fresh Produce,7.8,kg,9.5 kg,7800.0,9500.0,1.2179487179487178,24.89,-2,0,2,2025-09-25T01:15:42.092570
f10be1cb_9bacfa02,9bacfa02,f10be1cb,1,Frozen / Chilled,8.8,kg,6.2 kg,8800.0,6200.0,0.7045454545454546,29.208,,3,3,2025-09-23T14:58:29.738217
70e51606_8ab74b46,8ab74b46,70e51606,1,Fresh Produce,5.9,kg,14.8 kg,5900.0,14800.0,2.5084745762711864,12.557,-2,2,4,2025-09-22T00:56:23.737694
a023168d_b046cb3c,b046cb3c,a023168d,0,Packaged / Canned,13.3,kg,2.2 kg,13300.0,2200.0,0.16541353383458646,34.921,-7,1,8,2025-09-27T06:40:45.503972
4a7fa6b1_cb70d64b,cb70d64b,4a7fa6b1,1,Beverage,1249.0,grams,9.1 kg,1249.0,9100.0,7.285828662930344,16.377,,1,1,2025-09-26T09:39:39.236383
4f5fc17c_f935a17c,f935a17c,4f5fc17c,0,Packaged / Canned,12.4,kg,16.1 kg,12400.0,16100.000000000002,1.2983870967741937,9.858,-7,-1,6,2025-09-23T07:07:56.024282
e388f60d_e5a6a705,e5a6a705,e388f60d,1,Fresh Produce,6.8,kg,11.9 kg,6800.0,11900.0,1.75,47.639,-1,1,2,2025-09-28T06:54:49.684077
67a6e9f2_66206df8,66206df8,67a6e9f2,0,Beverage,6.4,kg,19.9 kg,6400.0,19900.0,3.109375,8.672,-6,0,6,2025-09-23T00:48:26.074743
c09deaef_96268faf,96268faf,c09deaef,1,Bakery,11.8,kg,16.1 kg,11800.0,16100.000000000002,1.364406779661017,12.049,3,4,1,2025-09-22T08:04:39.456607
650c7e19_47d9a3d3,47d9a3d3,650c7e19,0,Frozen / Chilled,2885.0,grams,2655 grams,2885.0,2655.0,0.9202772963604853,44.854,-8,0,8,2025-09-24T14:16:06.332832
60eeb904_16b5ecac,16b5ecac,60eeb904,1,Beverage,1122.0,grams,10.6 kg,1122.0,10600.0,9.44741532976827,13.021,-8,1,9,2025-09-23T16:37:18.937089
f3861f33_ffda3e97,ffda3e97,f3861f33,1,Beverage,239.0,grams,10.4 kg,239.0,10400.0,10.0,8.367,-6,2,8,2025-09-28T00:33:55.211782
96e06661_9e7a2fd5,9e7a2fd5,96e06661,1,Packaged / Canned,2.0,kg,1519 grams,2000.0,1519.0,0.7595,6.473,,0,0,2025-09-28T03:18:44.461758
832c1ead_99575caa,99575caa,832c1ead,0,Packaged / Canned,2898.0,grams,23.2 kg,2898.0,23200.0,8.00552104899931,22.696,1,5,4,2025-09-23T21:50:42.023761
2a4280df_01094163,01094163,2a4280df,1,Bakery,7.6,kg,22.8 kg,7600.0,22800.0,3.0,37.915,,0,0,2025-09-22T03:52:13.154769
2bc4cb06_4ddadf49,4ddadf49,2bc4cb06,1,Bakery,18.6,kg,3240 grams,18600.0,3240.0,0.17419354838709677,23.317,4,5,1,2025-09-25T18:25:16.155615
b805d594_cc0bd200,cc0bd200,b805d594,1,Bakery,3424.0,grams,3236 grams,3424.0,3236.0,0.9450934579439252,32.265,6,6,0,2025-09-25T11:10:26.077402
30e458fe_7365229e,7365229e,30e458fe,1,Fresh Produce,6.2,kg,15.9 kg,6200.0,15900.0,2.564516129032258,21.707,-3,2,5,2025-09-27T17:05:45.972813
68fc0487_8bdf2253,8bdf2253,68fc0487,1,Packaged / Canned,8.5,kg,17.6 kg,8500.0,17600.0,2.070588235294118,35.604,,2,2,2025-09-28T04:35:47.757953
0966d82a_a86c0688,a86c0688,0966d82a,1,Fresh Produce,2041.0,grams,1.8 kg,2041.0,1800.0,0.8819206271435571,23.821,-1,6,7,2025-09-24T19:08:39.264882
6f3d6e11_44785c1f,44785c1f,6f3d6e11,1,Packaged / Canned,3593.0,grams,13.4 kg,3593.0,13400.0,3.729473977177846,33.226,-9,0,9,2025-09-27T18:47:00.242995
5d8be4f9_c58ec85c,c58ec85c,5d8be4f9,0,Fresh Produce,10.9,kg,1.0 kg,10900.0,1000.0,0.09174311926605505,15.488,-8,-1,7,2025-09-26T10:29:57.513805
bd9d7993_9326f6a8,9326f6a8,bd9d7993,1,Cooked Meals,18.1,kg,18.5 kg,18100.0,18500.0,1.022099447513812,16.641,3,4,1,2025-09-25T08:23:59.794642
a7246efd_e3a8fb80,e3a8fb80,a7246efd,1,Frozen / Chilled,5.1,kg,15.6 kg,5100.0,15600.0,3.0588235294117645,25.701,-9,0,9,2025-09-25T20:44:17.937565
b0b02197_55724f99,55724f99,b0b02197,1,Cooked Meals,6.7,kg,18.9 kg,6700.0,18900.0,2.8208955223880596,28.295,-5,3,8,2025-09-21T20:35:23.146702
4a97dfd0_8344f17c,8344f17c,4a97dfd0,0,Frozen / Chilled,12.2,kg,3129 grams,12200.0,3129.0,0.2564754098360656,11.836,-1,0,1,2025-09-25T12:34:35.684691
078fab7f_73c5fdf9,73c5fdf9,078fab7f,1,Frozen / Chilled,1.2,kg,21.6 kg,1200.0,21600.0,10.0,10.735,-2,2,4,2025-09-27T23:23:14.693527
2e31ce7a_b35f35c8,b35f35c8,2e31ce7a,1,Beverage,3309.0,grams,10.5 kg,3309.0,10500.0,3.173164097914778,31.55,,4,4,2025-09-24T19:42:26.010707
b4156ed6_6833e49f,6833e49f,b4156ed6,1,Bakery,13.2,kg,16.6 kg,13200.0,16600.0,1.2575757575757576,42.289,,0,0,2025-09-21T10:15:04.838390
2c5d4eff_393e2df4,393e2df4,2c5d4eff,1,Cooked Meals,6.0,kg,23.4 kg,6000.0,23400.0,3.9,11.009,-8,1,9,2025-09-26T19:58:07.059885
06a0e474_e35f424f,e35f424f,06a0e474,1,Cooked Meals,11.3,kg,15.0 kg,11300.0,15000.0,1.3274336283185841,15.882,-7,-1,6,2025-09-25T09:18:15.887648
94dc2e24_cbc9fcb3,cbc9fcb3,94dc2e24,1,Frozen / Chilled,7.2,kg,19.6 kg,7200.0,19600.0,2.7222222222222223,32.157,-6,0,6,2025-09-22T01:16:02.733643
7fa6f66e_f353cdd3,f353cdd3,7fa6f66e,0,Beverage,12.9,kg,14.8 kg,12900.0,14800.0,1.1472868217054264,12.602,-2,0,2,2025-09-26T16:05:26.227791
a1c56e4f_72dc1bb8,72dc1bb8,a1c56e4f,0,Packaged / Canned,0.7,kg,4079 grams,700.0,4079.0,5.827142857142857,16.01,1,3,2,2025-09-22T14:39:50.405209
f093c255_85010830,85010830,f093c255,1,Bakery,5.6,kg,2085 grams,5600.0,2085.0,0.3723214285714286,32.946,-4,-1,3,2025-09-25T13:53:10.092947
937919d1_6f803236,6f803236,937919d1,0,Bakery,15.4,kg,522 grams,15400.0,522.0,0.033896103896103896,41.934,,5,5,2025-09-23T16:24:22.614088
cd47bb8d_bab3683f,bab3683f,cd47bb8d,0,Beverage,15.0,kg,4713 grams,15000.0,4713.0,0.3142,23.006,-3,3,6,2025-09-22T08:29:28.496673
c906b229_54bfa5b7,54bfa5b7,c906b229,1,Fresh Produce,1.5,kg,3717 grams,1500.0,3717.0,2.478,8.611,-4,0,4,2025-09-27T21:32:59.957795
